idplanmed,idestcub,idfustemed,plantio,numarv,datamedicao,dap,ht,seq,hi,dicc1,dicc2,espcasca
5,3,164,5,1342,2005-04-22,"20,1",26,8,10,"14,9","14,9","0,4"
5,3,164,5,1342,2005-04-22,"20,1",26,9,12,"12,8","12,8","0,4"
5,3,164,5,1342,2005-04-22,"20,1",26,10,14,"11,6","11,6","0,4"
5,3,164,5,1342,2005-04-22,"20,1",26,11,16,"10,6","10,6","0,3"
5,3,164,5,1342,2005-04-22,"20,1",26,12,18,"9,3","9,3","0,3"
5,3,164,5,1342,2005-04-22,"20,1",26,13,20,8,8,"0,3"
5,3,164,5,1342,2005-04-22,"20,1",26,14,22,"6,2","6,2","0,3"
5,3,164,5,1342,2005-04-22,"20,1",26,15,24,"3,4","3,4","0,2"
5,3,167,5,1523,2004-11-30,"16,3","26,6",1,"0,1","19,5","19,5","0,7"
5,3,167,5,1523,2004-11-30,"16,3","26,6",2,"0,7","17,5","17,5","0,7"
5,3,167,5,1523,2004-11-30,"16,3","26,6",3,"1,3","16,3","16,3","0,5"
5,3,167,5,1523,2004-11-30,"16,3","26,6",4,2,"15,5","15,5","0,4"
5,3,167,5,1523,2004-11-30,"16,3","26,6",5,4,"14,7","14,7","0,4"
5,3,167,5,1523,2004-11-30,"16,3","26,6",6,6,"14,3","14,3","0,4"
5,3,167,5,1523,2004-11-30,"16,3","26,6",7,8,"13,7","13,7","0,4"
5,3,167,5,1523,2004-11-30,"16,3","26,6",8,10,"12,4","12,4","0,4"
5,3,167,5,1523,2004-11-30,"16,3","26,6",9,12,"11,5","11,5","0,4"
5,3,167,5,1523,2004-11-30,"16,3","26,6",10,14,"10,2","10,2","0,3"
5,3,167,5,1523,2004-11-30,"16,3","26,6",11,16,"9,2","9,2","0,3"
5,3,167,5,1523,2004-11-30,"16,3","26,6",12,18,8,8,"0,3"
5,3,167,5,1523,2004-11-30,"16,3","26,6",13,20,"6,5","6,5","0,3"
5,3,167,5,1523,2004-11-30,"16,3","26,6",14,22,5,5,"0,2"
5,3,167,5,1523,2004-11-30,"16,3","26,6",15,24,"3,3","3,3","0,2"
5,3,168,5,1540,2004-11-30,"7,6","16,9",1,"0,1","8,9","8,9","0,4"
5,3,168,5,1540,2004-11-30,"7,6","16,9",2,"0,7","7,9","7,9","0,3"
5,3,168,5,1540,2004-11-30,"7,6","16,9",3,"1,3","7,6","7,6","0,3"
5,3,168,5,1540,2004-11-30,"7,6","16,9",4,2,"7,3","7,3","0,2"
5,3,168,5,1540,2004-11-30,"7,6","16,9",5,4,"6,9","6,9","0,2"
5,3,168,5,1540,2004-11-30,"7,6","16,9",6,6,"6,2","6,2","0,2"
5,3,168,5,1540,2004-11-30,"7,6","16,9",7,8,"5,3","5,3","0,2"
5,3,168,5,1540,2004-11-30,"7,6","16,9",8,10,"4,4","4,4","0,1"
5,3,168,5,1540,2004-11-30,"7,6","16,9",9,12,"3,5","3,5","0,1"
5,3,169,5,1572,2004-04-20,"11,3","22,1",1,"0,1","13,2","13,2","0,8"
5,3,169,5,1572,2004-04-20,"11,3","22,1",2,"0,7","11,9","11,9","0,5"
5,3,169,5,1572,2004-04-20,"11,3","22,1",3,"1,3","11,3","11,3","0,4"
5,3,169,5,1572,2004-04-20,"11,3","22,1",4,2,"10,5","10,5","0,4"
5,3,169,5,1572,2004-04-20,"11,3","22,1",5,4,"10,3","10,3","0,3"
5,3,169,5,1572,2004-04-20,"11,3","22,1",6,6,"9,5","9,5","0,3"
5,3,169,5,1572,2004-04-20,"11,3","22,1",7,8,9,9,"0,3"
5,3,169,5,1572,2004-04-20,"11,3","22,1",8,10,"8,3","8,3","0,2"
5,3,169,5,1572,2004-04-20,"11,3","22,1",9,12,"7,3","7,3","0,2"
5,3,169,5,1572,2004-04-20,"11,3","22,1",10,14,"6,2","6,2","0,2"
5,3,169,5,1572,2004-04-20,"11,3","22,1",11,16,"5,3","5,3","0,2"
5,3,169,5,1572,2004-04-20,"11,3","22,1",12,18,"4,3","4,3","0,2"
5,3,169,5,1572,2004-04-20,"11,3","22,1",13,20,"2,5","2,5","0,1"
5,3,170,5,1574,2004-04-20,"16,3","24,6",1,"0,1",20,20,"1,2"
5,3,170,5,1574,2004-04-20,"16,3","24,6",2,"0,7","17,5","17,5","0,8"
5,3,170,5,1574,2004-04-20,"16,3","24,6",3,"1,3","16,3","16,3","0,6"
5,3,170,5,1574,2004-04-20,"16,3","24,6",4,2,"15,5","15,5","0,5"
5,3,170,5,1574,2004-04-20,"16,3","24,6",5,4,"14,5","14,5","0,4"
5,3,170,5,1574,2004-04-20,"16,3","24,6",6,6,14,14,"0,4"
5,3,170,5,1574,2004-04-20,"16,3","24,6",7,8,13,13,"0,3"
5,3,170,5,1574,2004-04-20,"16,3","24,6",8,10,12,12,"0,3"
5,3,170,5,1574,2004-04-20,"16,3","24,6",9,12,11,11,"0,3"
5,3,170,5,1574,2004-04-20,"16,3","24,6",10,14,10,10,"0,3"
5,3,170,5,1574,2004-04-20,"16,3","24,6",11,16,"8,6","8,6","0,3"
5,3,170,5,1574,2004-04-20,"16,3","24,6",12,18,"7,8","7,8","0,3"
5,3,170,5,1574,2004-04-20,"16,3","24,6",13,20,6,6,"0,2"
5,3,170,5,1574,2004-04-20,"16,3","24,6",14,22,"3,8","3,8","0,2"
5,3,171,5,1598,2004-04-20,10,"20,1",1,"0,1","11,3","11,3","0,6"
5,3,171,5,1598,2004-04-20,10,"20,1",2,"0,7","10,7","10,7","0,3"
5,3,171,5,1598,2004-04-20,10,"20,1",3,"1,3",10,10,"0,3"
5,3,171,5,1598,2004-04-20,10,"20,1",4,2,"9,1","9,1","0,2"
5,3,171,5,1598,2004-04-20,10,"20,1",5,4,"8,9","8,9","0,2"
5,3,171,5,1598,2004-04-20,10,"20,1",6,6,"8,2","8,2","0,2"
5,3,171,5,1598,2004-04-20,10,"20,1",7,8,"7,7","7,7","0,2"
5,3,171,5,1598,2004-04-20,10,"20,1",8,10,7,7,"0,2"
5,3,171,5,1598,2004-04-20,10,"20,1",9,12,6,6,"0,2"
5,3,171,5,1598,2004-04-20,10,"20,1",10,14,5,5,"0,2"
5,3,171,5,1598,2004-04-20,10,"20,1",11,16,"3,8","3,8","0,2"
5,3,171,5,1598,2004-04-20,10,"20,1",12,18,"2,3","2,3","0,1"
5,3,173,5,1652,2004-04-20,"5,3",12,1,"0,1","6,6","6,6","0,5"
5,3,173,5,1652,2004-04-20,"5,3",12,2,"0,7","5,6","5,6","0,3"
5,3,173,5,1652,2004-04-20,"5,3",12,3,"1,3","5,3","5,3","0,2"
5,3,173,5,1652,2004-04-20,"5,3",12,4,2,5,5,"0,2"
5,3,173,5,1652,2004-04-20,"5,3",12,5,4,"4,5","4,5","0,2"
5,3,173,5,1652,2004-04-20,"5,3",12,6,6,"3,8","3,8","0,1"
5,3,173,5,1652,2004-04-20,"5,3",12,7,8,3,3,"0,1"
5,3,173,5,1652,2004-04-20,"5,3",12,8,10,2,2,"0,1"
5,3,175,5,1697,2004-04-20,"21,4","24,3",1,"0,1","25,8","25,8","1,1"
5,3,175,5,1697,2004-04-20,"21,4","24,3",2,"0,7","22,4","22,4",1
5,3,175,5,1697,2004-04-20,"21,4","24,3",3,"1,3","21,4","21,4","0,8"
5,3,175,5,1697,2004-04-20,"21,4","24,3",4,2,"19,8","19,8","0,6"
5,3,175,5,1697,2004-04-20,"21,4","24,3",5,4,"18,2","18,2","0,5"
5,3,175,5,1697,2004-04-20,"21,4","24,3",6,6,"16,8","16,8","0,5"
5,3,175,5,1697,2004-04-20,"21,4","24,3",7,8,16,16,"0,5"
5,3,175,5,1697,2004-04-20,"21,4","24,3",8,10,"14,7","14,7","0,5"
5,3,175,5,1697,2004-04-20,"21,4","24,3",9,12,"13,2","13,2","0,4"
5,3,175,5,1697,2004-04-20,"21,4","24,3",10,14,"11,9","11,9","0,4"
5,3,175,5,1697,2004-04-20,"21,4","24,3",11,16,11,11,"0,4"
5,3,175,5,1697,2004-04-20,"21,4","24,3",12,18,9,9,"0,3"
5,3,175,5,1697,2004-04-20,"21,4","24,3",13,20,"6,4","6,4","0,3"
5,3,175,5,1697,2004-04-20,"21,4","24,3",14,22,"3,1","3,1","0,2"
5,3,177,5,1720,2004-04-20,"13,6","22,9",1,"0,1","16,3","16,3","0,8"
5,3,177,5,1720,2004-04-20,"13,6","22,9",2,"0,7","14,9","14,9","0,6"
5,3,177,5,1720,2004-04-20,"13,6","22,9",3,"1,3","13,6","13,6","0,4"
5,3,177,5,1720,2004-04-20,"13,6","22,9",4,2,"13,2","13,2","0,4"
5,3,177,5,1720,2004-04-20,"13,6","22,9",5,4,"12,6","12,6","0,4"
5,3,177,5,1720,2004-04-20,"13,6","22,9",6,6,"11,7","11,7","0,4"
5,3,177,5,1720,2004-04-20,"13,6","22,9",7,8,"10,9","10,9","0,4"
5,3,177,5,1720,2004-04-20,"13,6","22,9",8,10,"9,8","9,8","0,3"
5,3,177,5,1720,2004-04-20,"13,6","22,9",9,12,"8,8","8,8","0,3"
5,3,177,5,1720,2004-04-20,"13,6","22,9",10,14,"7,5","7,5","0,3"
5,3,177,5,1720,2004-04-20,"13,6","22,9",11,16,"6,2","6,2","0,3"
5,3,177,5,1720,2004-04-20,"13,6","22,9",12,18,"4,7","4,7","0,2"
5,3,177,5,1720,2004-04-20,"13,6","22,9",13,20,"3,8","3,8","0,2"
5,3,178,5,1721,2004-04-20,"17,6","24,3",1,"0,1","22,3","22,3","0,9"
5,3,178,5,1721,2004-04-20,"17,6","24,3",2,"0,7",19,19,"0,7"
5,3,178,5,1721,2004-04-20,"17,6","24,3",3,"1,3","17,6","17,6","0,5"
5,3,178,5,1721,2004-04-20,"17,6","24,3",4,2,"16,9","16,9","0,5"
5,3,178,5,1721,2004-04-20,"17,6","24,3",5,4,"16,1","16,1","0,5"
5,3,178,5,1721,2004-04-20,"17,6","24,3",6,6,"14,9","14,9","0,4"
5,3,178,5,1721,2004-04-20,"17,6","24,3",7,8,"13,3","13,3","0,4"
5,3,178,5,1721,2004-04-20,"17,6","24,3",8,10,"12,5","12,5","0,4"
5,3,178,5,1721,2004-04-20,"17,6","24,3",9,12,"11,4","11,4","0,4"
5,3,178,5,1721,2004-04-20,"17,6","24,3",10,14,"10,2","10,2","0,4"
5,3,178,5,1721,2004-04-20,"17,6","24,3",11,16,"8,5","8,5","0,4"
5,3,178,5,1721,2004-04-20,"17,6","24,3",12,18,7,7,"0,3"
5,3,178,5,1721,2004-04-20,"17,6","24,3",13,20,"5,3","5,3","0,3"
5,3,178,5,1721,2004-04-20,"17,6","24,3",14,22,"3,1","3,1","0,2"
5,3,179,5,1778,2005-03-21,"11,7","22,7",1,"0,1","14,3","14,3","0,9"
5,3,179,5,1778,2005-03-21,"11,7","22,7",2,"0,7","12,4","12,4","0,5"
5,3,179,5,1778,2005-03-21,"11,7","22,7",3,"1,3","11,7","11,7","0,3"
5,3,179,5,1778,2005-03-21,"11,7","22,7",4,2,"11,2","11,2","0,2"
5,3,179,5,1778,2005-03-21,"11,7","22,7",5,4,"10,5","10,5","0,2"
5,3,179,5,1778,2005-03-21,"11,7","22,7",6,6,"9,8","9,8","0,2"
5,3,179,5,1778,2005-03-21,"11,7","22,7",7,8,"9,1","9,1","0,2"
5,3,179,5,1778,2005-03-21,"11,7","22,7",8,10,"8,5","8,5","0,2"
5,3,179,5,1778,2005-03-21,"11,7","22,7",9,12,"7,6","7,6","0,2"
5,3,179,5,1778,2005-03-21,"11,7","22,7",10,14,"6,4","6,4","0,2"
5,3,179,5,1778,2005-03-21,"11,7","22,7",11,16,"5,7","5,7","0,2"
5,3,179,5,1778,2005-03-21,"11,7","22,7",12,18,"4,3","4,3","0,1"
5,3,179,5,1778,2005-03-21,"11,7","22,7",13,20,"3,1","3,1","0,1"
5,3,180,5,1791,2005-02-18,"24,3","28,5",1,"0,1","28,9","28,9","1,2"
5,3,180,5,1791,2005-02-18,"24,3","28,5",2,"0,7","25,5","25,5","0,8"
5,3,180,5,1791,2005-02-18,"24,3","28,5",3,"1,3","24,3","24,3","0,8"
5,3,180,5,1791,2005-02-18,"24,3","28,5",4,2,"23,5","23,5","0,6"
5,3,180,5,1791,2005-02-18,"24,3","28,5",5,4,"21,7","21,7","0,6"
5,3,180,5,1791,2005-02-18,"24,3","28,5",6,6,"19,3","19,3","0,6"
5,3,180,5,1791,2005-02-18,"24,3","28,5",7,8,"18,7","18,7","0,5"
5,3,180,5,1791,2005-02-18,"24,3","28,5",8,10,"17,3","17,3","0,5"
5,3,180,5,1791,2005-02-18,"24,3","28,5",9,12,"15,7","15,7","0,5"
5,3,180,5,1791,2005-02-18,"24,3","28,5",10,14,"14,8","14,8","0,5"
5,3,180,5,1791,2005-02-18,"24,3","28,5",11,16,13,13,"0,5"
5,3,180,5,1791,2005-02-18,"24,3","28,5",12,18,12,12,"0,4"
5,3,180,5,1791,2005-02-18,"24,3","28,5",13,20,"10,5","10,5","0,4"
5,3,180,5,1791,2005-02-18,"24,3","28,5",14,22,"8,3","8,3","0,4"
5,3,180,5,1791,2005-02-18,"24,3","28,5",15,24,"6,4","6,4","0,3"
5,3,180,5,1791,2005-02-18,"24,3","28,5",16,26,"3,9","3,9","0,3"
9,4,181,9,1681,2004-04-21,"3,8",8,1,"0,1","5,8","5,8","0,4"
9,4,181,9,1681,2004-04-21,"3,8",8,2,"0,7","4,3","4,3","0,2"
9,4,181,9,1681,2004-04-21,"3,8",8,3,"1,3","3,8","3,8","0,2"
9,4,181,9,1681,2004-04-21,"3,8",8,4,2,"3,3","3,3","0,2"
9,4,181,9,1681,2004-04-21,"3,8",8,5,4,"2,6","2,6","0,1"
9,4,181,9,1681,2004-04-21,"3,8",8,6,6,"2,1","2,1","0,1"
9,4,182,9,1682,2004-04-21,"8,9","18,3",1,"0,1","11,4","11,4","0,5"
9,4,182,9,1682,2004-04-21,"8,9","18,3",2,"0,7","9,2","9,2","0,5"
9,4,182,9,1682,2004-04-21,"8,9","18,3",3,"1,3","8,9","8,9","0,4"
9,4,182,9,1682,2004-04-21,"8,9","18,3",4,2,"8,7","8,7","0,4"
9,4,182,9,1682,2004-04-21,"8,9","18,3",5,4,"7,8","7,8","0,4"
9,4,182,9,1682,2004-04-21,"8,9","18,3",6,6,"7,3","7,3","0,3"
9,4,182,9,1682,2004-04-21,"8,9","18,3",7,8,"6,5","6,5","0,3"
9,4,182,9,1682,2004-04-21,"8,9","18,3",8,10,"5,6","5,6","0,3"
9,4,182,9,1682,2004-04-21,"8,9","18,3",9,12,5,5,"0,2"
9,4,182,9,1682,2004-04-21,"8,9","18,3",10,14,"3,6","3,6","0,2"
9,4,182,9,1682,2004-04-21,"8,9","18,3",11,16,"2,6","2,6","0,2"
9,4,183,9,1683,2004-04-21,"9,2","18,1",1,"0,1",12,12,"0,6"
9,4,183,9,1683,2004-04-21,"9,2","18,1",2,"0,7","9,6","9,6","0,4"
9,4,183,9,1683,2004-04-21,"9,2","18,1",3,"1,3","9,2","9,2","0,4"
9,4,183,9,1683,2004-04-21,"9,2","18,1",4,2,9,9,"0,3"
9,4,183,9,1683,2004-04-21,"9,2","18,1",5,4,8,8,"0,3"
9,4,183,9,1683,2004-04-21,"9,2","18,1",6,6,"7,9","7,9","0,3"
9,4,183,9,1683,2004-04-21,"9,2","18,1",7,8,"6,7","6,7","0,3"
9,4,183,9,1683,2004-04-21,"9,2","18,1",8,10,"5,9","5,9","0,3"
9,4,183,9,1683,2004-04-21,"9,2","18,1",9,12,"4,7","4,7","0,3"
9,4,183,9,1683,2004-04-21,"9,2","18,1",10,14,"3,4","3,4","0,2"
9,4,183,9,1683,2004-04-21,"9,2","18,1",11,16,"2,1","2,1","0,1"
9,4,184,9,1684,2004-04-21,"12,7","23,5",1,"0,1","15,5","15,5","0,7"
9,4,184,9,1684,2004-04-21,"12,7","23,5",2,"0,7","13,2","13,2","0,6"
9,4,184,9,1684,2004-04-21,"12,7","23,5",3,"1,3","12,7","12,7","0,5"
9,4,184,9,1684,2004-04-21,"12,7","23,5",4,2,"12,4","12,4","0,5"
9,4,184,9,1684,2004-04-21,"12,7","23,5",5,4,"11,9","11,9","0,4"
9,4,184,9,1684,2004-04-21,"12,7","23,5",6,6,"10,9","10,9","0,4"
9,4,184,9,1684,2004-04-21,"12,7","23,5",7,8,"10,6","10,6","0,4"
9,4,184,9,1684,2004-04-21,"12,7","23,5",8,10,"9,3","9,3","0,4"
9,4,184,9,1684,2004-04-21,"12,7","23,5",9,12,"8,3","8,3","0,3"
9,4,184,9,1684,2004-04-21,"12,7","23,5",10,14,"7,3","7,3","0,3"
9,4,184,9,1684,2004-04-21,"12,7","23,5",11,16,"6,4","6,4","0,3"
9,4,184,9,1684,2004-04-21,"12,7","23,5",12,18,"5,9","5,9","0,3"
9,4,184,9,1684,2004-04-21,"12,7","23,5",13,20,4,4,"0,3"
9,4,184,9,1684,2004-04-21,"12,7","23,5",14,22,3,3,"0,2"
9,4,186,9,1686,2004-04-21,"20,4","27,2",1,"0,1",24,24,1
9,4,186,9,1686,2004-04-21,"20,4","27,2",2,"0,7",21,21,"0,8"
9,4,186,9,1686,2004-04-21,"20,4","27,2",3,"1,3","20,4","20,4","0,8"
9,4,186,9,1686,2004-04-21,"20,4","27,2",4,2,"19,2","19,2","0,7"
9,4,186,9,1686,2004-04-21,"20,4","27,2",5,4,18,18,"0,6"
9,4,186,9,1686,2004-04-21,"20,4","27,2",6,6,"16,6","16,6","0,6"
9,4,186,9,1686,2004-04-21,"20,4","27,2",7,8,"16,5","16,5","0,6"
9,4,186,9,1686,2004-04-21,"20,4","27,2",8,10,"15,5","15,5","0,6"
9,4,186,9,1686,2004-04-21,"20,4","27,2",9,12,"13,5","13,5","0,6"
9,4,186,9,1686,2004-04-21,"20,4","27,2",10,14,"12,5","12,5","0,5"
9,4,186,9,1686,2004-04-21,"20,4","27,2",11,16,"11,2","11,2","0,5"
9,4,186,9,1686,2004-04-21,"20,4","27,2",12,18,"9,5","9,5","0,5"
9,4,186,9,1686,2004-04-21,"20,4","27,2",13,20,"7,8","7,8","0,4"
9,4,186,9,1686,2004-04-21,"20,4","27,2",14,22,"6,3","6,3","0,3"
9,4,186,9,1686,2004-04-21,"20,4","27,2",15,24,4,4,"0,2"
9,4,186,9,1686,2004-04-21,"20,4","27,2",16,26,"1,6","1,6","0,1"
9,4,187,9,1687,2004-04-21,"21,2","25,8",1,"0,1","25,8","25,8","0,9"
9,4,187,9,1687,2004-04-21,"21,2","25,8",2,"0,7",22,22,"0,8"
9,4,187,9,1687,2004-04-21,"21,2","25,8",3,"1,3","21,2","21,2","0,6"
9,4,187,9,1687,2004-04-21,"21,2","25,8",4,2,"19,3","19,3","0,6"
9,4,187,9,1687,2004-04-21,"21,2","25,8",5,4,18,18,"0,4"
9,4,187,9,1687,2004-04-21,"21,2","25,8",6,6,"16,6","16,6","0,4"
9,4,187,9,1687,2004-04-21,"21,2","25,8",7,8,"16,2","16,2","0,4"
9,4,187,9,1687,2004-04-21,"21,2","25,8",8,10,"13,5","13,5","0,4"
9,4,187,9,1687,2004-04-21,"21,2","25,8",9,12,13,13,"0,4"
9,4,187,9,1687,2004-04-21,"21,2","25,8",10,14,12,12,"0,4"
9,4,187,9,1687,2004-04-21,"21,2","25,8",11,16,"10,5","10,5","0,4"
9,4,187,9,1687,2004-04-21,"21,2","25,8",12,18,"9,3","9,3","0,4"
9,4,187,9,1687,2004-04-21,"21,2","25,8",13,20,"7,3","7,3","0,4"
9,4,187,9,1687,2004-04-21,"21,2","25,8",14,22,"5,3","5,3","0,3"
9,4,187,9,1687,2004-04-21,"21,2","25,8",15,24,"2,7","2,7","0,2"
9,4,188,9,1688,2005-03-21,"17,7","27,6",1,"0,1","21,4","21,4","1,3"
9,4,188,9,1688,2005-03-21,"17,7","27,6",2,"0,7","18,4","18,4","0,9"
9,4,188,9,1688,2005-03-21,"17,7","27,6",3,"1,3","17,7","17,7","0,8"
9,4,188,9,1688,2005-03-21,"17,7","27,6",4,2,"17,5","17,5","0,8"
9,4,188,9,1688,2005-03-21,"17,7","27,6",5,4,"16,3","16,3","0,5"
9,4,188,9,1688,2005-03-21,"17,7","27,6",6,6,"15,7","15,7","0,5"
9,4,188,9,1688,2005-03-21,"17,7","27,6",7,8,"14,5","14,5","0,5"
9,4,188,9,1688,2005-03-21,"17,7","27,6",8,10,"13,6","13,6","0,4"
9,4,188,9,1688,2005-03-21,"17,7","27,6",9,12,"12,7","12,7","0,4"
9,4,188,9,1688,2005-03-21,"17,7","27,6",10,14,"11,4","11,4","0,4"
9,4,188,9,1688,2005-03-21,"17,7","27,6",11,16,"10,3","10,3","0,4"
9,4,188,9,1688,2005-03-21,"17,7","27,6",12,18,"9,2","9,2","0,4"
9,4,188,9,1688,2005-03-21,"17,7","27,6",13,20,8,8,"0,4"
9,4,188,9,1688,2005-03-21,"17,7","27,6",14,22,"6,7","6,7","0,3"
9,4,188,9,1688,2005-03-21,"17,7","27,6",15,24,"5,4","5,4","0,3"
9,4,188,9,1688,2005-03-21,"17,7","27,6",16,26,"3,5","3,5","0,2"
9,4,189,9,1689,2005-03-21,"7,2","13,7",1,"0,1","10,3","10,3","0,6"
9,4,189,9,1689,2005-03-21,"7,2","13,7",2,"0,7","7,7","7,7","0,4"
9,4,189,9,1689,2005-03-21,"7,2","13,7",3,"1,3","7,2","7,2","0,3"
9,4,189,9,1689,2005-03-21,"7,2","13,7",4,2,"6,8","6,8","0,3"
9,4,189,9,1689,2005-03-21,"7,2","13,7",5,4,6,6,"0,3"
9,4,189,9,1689,2005-03-21,"7,2","13,7",6,6,"5,2","5,2","0,3"
9,4,189,9,1689,2005-03-21,"7,2","13,7",7,8,"4,1","4,1","0,3"
9,4,189,9,1689,2005-03-21,"7,2","13,7",8,10,3,3,"0,2"
9,4,190,9,1690,2005-03-21,"20,4",28,1,"0,1","24,6","24,6","1,3"
9,4,190,9,1690,2005-03-21,"20,4",28,2,"0,7","21,1","21,1","0,7"
9,4,190,9,1690,2005-03-21,"20,4",28,3,"1,3","20,4","20,4","0,7"
9,4,190,9,1690,2005-03-21,"20,4",28,4,2,"19,7","19,7","0,7"
9,4,190,9,1690,2005-03-21,"20,4",28,5,4,"18,2","18,2","0,7"
9,4,190,9,1690,2005-03-21,"20,4",28,6,6,"17,9","17,9","0,5"
9,4,190,9,1690,2005-03-21,"20,4",28,7,8,"17,1","17,1","0,5"
9,4,190,9,1690,2005-03-21,"20,4",28,8,10,"15,5","15,5","0,5"
9,4,190,9,1690,2005-03-21,"20,4",28,9,12,"14,4","14,4","0,5"
9,4,190,9,1690,2005-03-21,"20,4",28,10,14,"13,1","13,1","0,5"
9,4,190,9,1690,2005-03-21,"20,4",28,11,16,12,12,"0,5"
9,4,190,9,1690,2005-03-21,"20,4",28,12,18,11,11,"0,4"
9,4,190,9,1690,2005-03-21,"20,4",28,13,20,9,9,"0,4"
9,4,190,9,1690,2005-03-21,"20,4",28,14,22,"6,2","6,2","0,4"
9,4,190,9,1690,2005-03-21,"20,4",28,15,24,"3,8","3,8","0,2"
9,4,191,9,1691,2005-03-21,24,28,1,"0,1","28,4","28,4","1,3"
9,4,191,9,1691,2005-03-21,24,28,2,"0,7",25,25,1
9,4,191,9,1691,2005-03-21,24,28,3,"1,3",24,24,"0,7"
9,4,191,9,1691,2005-03-21,24,28,4,2,"23,6","23,6","0,6"
9,4,191,9,1691,2005-03-21,24,28,5,4,"21,8","21,8","0,5"
9,4,191,9,1691,2005-03-21,24,28,6,6,"20,2","20,2","0,5"
9,4,191,9,1691,2005-03-21,24,28,7,8,"19,7","19,7","0,5"
9,4,191,9,1691,2005-03-21,24,28,8,10,"18,2","18,2","0,5"
9,4,191,9,1691,2005-03-21,24,28,9,12,17,17,"0,4"
9,4,191,9,1691,2005-03-21,24,28,10,14,"16,2","16,2","0,4"
9,4,191,9,1691,2005-03-21,24,28,11,16,"14,2","14,2","0,4"
9,4,191,9,1691,2005-03-21,24,28,12,18,"12,4","12,4","0,4"
9,4,191,9,1691,2005-03-21,24,28,13,20,11,11,"0,4"
9,4,191,9,1691,2005-03-21,24,28,14,22,"8,2","8,2","0,4"
9,4,191,9,1691,2005-03-21,24,28,15,24,"6,1","6,1","0,3"
9,4,191,9,1691,2005-03-21,24,28,16,26,"3,2","3,2","0,2"
9,4,193,9,1693,2005-03-21,"12,4","23,7",1,"0,1","14,6","14,6","0,8"
9,4,193,9,1693,2005-03-21,"12,4","23,7",2,"0,7",13,13,"0,6"
9,4,193,9,1693,2005-03-21,"12,4","23,7",3,"1,3","12,4","12,4","0,6"
9,4,193,9,1693,2005-03-21,"12,4","23,7",4,2,"12,1","12,1","0,5"
9,4,193,9,1693,2005-03-21,"12,4","23,7",5,4,"11,4","11,4","0,4"
9,4,193,9,1693,2005-03-21,"12,4","23,7",6,6,"10,6","10,6","0,4"
9,4,193,9,1693,2005-03-21,"12,4","23,7",7,8,"9,8","9,8","0,4"
9,4,193,9,1693,2005-03-21,"12,4","23,7",8,10,9,9,"0,3"
9,4,193,9,1693,2005-03-21,"12,4","23,7",9,12,8,8,"0,3"
9,4,193,9,1693,2005-03-21,"12,4","23,7",10,14,"7,2","7,2","0,2"
9,4,193,9,1693,2005-03-21,"12,4","23,7",11,16,"6,2","6,2","0,2"
9,4,193,9,1693,2005-03-21,"12,4","23,7",12,18,"5,1","5,1","0,2"
9,4,193,9,1693,2005-03-21,"12,4","23,7",13,20,4,4,"0,2"
9,4,194,9,1694,2005-03-21,"18,2","27,6",1,"0,1","20,8","20,8",1
9,4,194,9,1694,2005-03-21,"18,2","27,6",2,"0,7","18,8","18,8","0,9"
9,4,194,9,1694,2005-03-21,"18,2","27,6",3,"1,3","18,2","18,2","0,8"
9,4,194,9,1694,2005-03-21,"18,2","27,6",4,2,18,18,"0,6"
9,4,194,9,1694,2005-03-21,"18,2","27,6",5,4,"16,6","16,6","0,4"
9,4,194,9,1694,2005-03-21,"18,2","27,6",6,6,"15,5","15,5","0,4"
9,4,194,9,1694,2005-03-21,"18,2","27,6",7,8,"14,6","14,6","0,4"
9,4,194,9,1694,2005-03-21,"18,2","27,6",8,10,"13,8","13,8","0,4"
9,4,194,9,1694,2005-03-21,"18,2","27,6",9,12,"12,8","12,8","0,4"
9,4,194,9,1694,2005-03-21,"18,2","27,6",10,14,"11,7","11,7","0,4"
9,4,194,9,1694,2005-03-21,"18,2","27,6",11,16,"10,6","10,6","0,4"
9,4,194,9,1694,2005-03-21,"18,2","27,6",12,18,"9,7","9,7","0,4"
9,4,194,9,1694,2005-03-21,"18,2","27,6",13,20,"8,3","8,3","0,3"
9,4,194,9,1694,2005-03-21,"18,2","27,6",14,22,"6,7","6,7","0,3"
9,4,194,9,1694,2005-03-21,"18,2","27,6",15,24,"4,6","4,6","0,2"
9,4,195,9,1695,2005-03-21,"11,2",23,1,"0,1","14,8","14,8","0,7"
9,4,195,9,1695,2005-03-21,"11,2",23,2,"0,7","11,5","11,5","0,4"
9,4,195,9,1695,2005-03-21,"11,2",23,3,"1,3","11,2","11,2","0,4"
9,4,195,9,1695,2005-03-21,"11,2",23,4,2,11,11,"0,4"
9,4,195,9,1695,2005-03-21,"11,2",23,5,4,"10,3","10,3","0,4"
9,4,195,9,1695,2005-03-21,"11,2",23,6,6,"9,8","9,8","0,4"
9,4,195,9,1695,2005-03-21,"11,2",23,7,8,"8,9","8,9","0,4"
9,4,195,9,1695,2005-03-21,"11,2",23,8,10,"8,1","8,1","0,3"
9,4,195,9,1695,2005-03-21,"11,2",23,9,12,"7,3","7,3","0,3"
9,4,195,9,1695,2005-03-21,"11,2",23,10,14,"6,3","6,3","0,3"
9,4,195,9,1695,2005-03-21,"11,2",23,11,16,"5,2","5,2","0,2"
